MouseMGIID	MarkerSymbol	MarkerName	MouseSymbol	MouseName	MP_ID	MP_Term	AlleleAccID	HomologyClusterID	HumanNCBIorMGIID	HumanSymbol	HumanName
MGI:1859158	Pabpn1		Pabpn1		MP:0002080		Pabpn1<tm1.2Gpvl>|Pabpn1<tm2.2Gpvl>	50220746	HGNC:8565	PABPN1	
MGI:1277113	Pacs1		Pacs1		MP:0011100		Pacs1<em1(IMPC)Hmgu>	50223698	HGNC:30032	PACS1	
MGI:1923988	Paf1		Paf1		MP:0011100		Paf1<em1(IMPC)J>	50217331	HGNC:25459	PAF1	
MGI:1914304	Paics		Paics		MP:0011100		Paics<em1(IMPC)Mbp>	50218259	HGNC:8587	PAICS	
MGI:1915333	Pak1ip1		Pak1ip1		MP:0011100		Pak1ip1<em1(IMPC)Tcp>	50220692	HGNC:20882	PAK1IP1	
MGI:1339984	Pak2		Pak2		MP:0011100		Pak2<em1(IMPC)H>|Pak2<tm1Dgen>|Pak2<tm1Rjak>	50218360	HGNC:8591	PAK2	
MGI:3040695	Palb2		Palb2		MP:0011100		Palb2<tm1.1(KOMP)Vlcg>	50220628	HGNC:26144	PALB2	
MGI:1913699	Pam16		Pam16		MP:0011100		Pam16<tm1b(EUCOMM)Wtsi>	50231079	HGNC:29679	PAM16	
MGI:1918984	Pan2		Pan2		MP:0008762		Pan2<m1Anu>	50221343	HGNC:20074	PAN2	
MGI:1922985	Pank1		Pank1		MP:0001260		Pank1<tm1.1Suja>	50221030	HGNC:8598	PANK1	
MGI:1921700	Pank2		Pank2		MP:0011100		Pank2<tm1.1Suja>	50230304	HGNC:15894	PANK2	
MGI:109301	Papola		Papola		MP:0011100		Papola<em1(IMPC)J>	50224937	HGNC:14981	PAPOLA	
MGI:1330587	Papss1		Papss1		MP:0011100		Papss1<em1(IMPC)Bay>	50225458	HGNC:8603	PAPSS1	
MGI:1330223	Papss2		Papss2		MP:0011100		Papss2<em1(IMPC)Bay>	50223044	HGNC:8604	PAPSS2	
MGI:2135608	Pard3		Pard3		MP:0011100		Pard3<tm1b(KOMP)Wtsi>	50217536	HGNC:16051	PARD3	
MGI:1347094	Parg		Parg		MP:0011100		Parg<tm2b(KOMP)Mbp>	50220270	HGNC:8605	PARG	
MGI:1340806	Parp1		Parp1		MP:0011101		Parp1<tm1Jmdm>	50227223	HGNC:270	PARP1	
MGI:1931144	Parva		Parva		MP:0011100		Parva<em1(IMPC)Ccpcz>	50224952	HGNC:14652	PARVA	
MGI:2153063	Parvb		Parvb		MP:0001260		Parvb<tm1a(EUCOMM)Wtsi>	50217258	HGNC:14653	PARVB	
MGI:2147679	Patl1		Patl1		MP:0011100		Patl1<tm1b(EUCOMM)Wtsi>	50220345	HGNC:26721	PATL1	
MGI:1891832	Patz1		Patz1		MP:0002080,MP:0011100,MP:0011101		Patz1<tm1.1(KOMP)Vlcg>|Patz1<tm1.1Welm>	50232622	HGNC:13071	PATZ1	
MGI:97487	Pax3		Pax3		MP:0008762,MP:0011101		Pax3<Rwa>|Pax3<Sp-4H>|Pax3<+>	50220246	HGNC:8617	PAX3	
MGI:97488	Pax4		Pax4		MP:0011100		Pax4<tm1b(EUCOMM)Hmgu>	50219456	HGNC:8618	PAX4	
MGI:97489	Pax5		Pax5		MP:0011100		Pax5<tm1b(EUCOMM)Wtsi>	50231676	HGNC:8619	PAX5	
MGI:97490	Pax6		Pax6		MP:0011100,MP:0011101		Pax6<Sey-Dey>|Pax6<+>|Pax6<em1(IMPC)Mbp>	50218251	HGNC:8620	PAX6	
MGI:97491	Pax7		Pax7		MP:0011100		Pax7<tm1.1(KOMP)Vlcg>	50224955	HGNC:8621	PAX7	
MGI:1923998	Pbrm1		Pbrm1		MP:0011100		Pbrm1<tm1b(EUCOMM)Wtsi>	50224956	HGNC:30064	PBRM1	
MGI:97496	Pbx3		Pbx3		MP:0011100		Pbx3<tm1b(EUCOMM)Wtsi>	50224960	HGNC:8634	PBX3	
MGI:97520	Pcx		Pcx		MP:0011100		Pcx<tm1b(EUCOMM)Wtsi>	50223981	HGNC:8636	PC	
MGI:1914154	Pccb		Pccb		MP:0011100		Pccb<tm1.1(KOMP)Vlcg>	50231217	HGNC:8654	PCCB	
MGI:1917087	Pcgf1		Pcgf1		MP:0011100		Pcgf1<tm1.1(KOMP)Vlcg>	50224739	HGNC:17615	PCGF1	
MGI:99161	Pcgf2		Pcgf2		MP:0011100		Pcgf2<tm1b(KOMP)Mbp>	50236115	HGNC:12929	PCGF2	
MGI:1916837	Pcgf3		Pcgf3		MP:0011100		Pcgf3<em1(IMPC)Bay>	50236116	HGNC:10066	PCGF3	
MGI:1918291	Pcgf6		Pcgf6		MP:0011101		Pcgf6<tm1.2Hko>	50223668	HGNC:21156	PCGF6	
MGI:2443003	Pcid2		Pcid2		MP:0011100		Pcid2<em1(IMPC)Ccpcz>	50220348	HGNC:25653	PCID2	
MGI:1923552	Pcnp		Pcnp		MP:0011100		Pcnp<em1(IMPC)Mbp>	50229502	HGNC:30023	PCNP	
MGI:102722	Pcnt		Pcnt		MP:0011100		Pcnt<em1(IMPC)Mbp>	50221555	HGNC:16068	PCNT	
MGI:97511	Pcsk1		Pcsk1		MP:0001260,MP:0011101		Pcsk1<N222D>|Pcsk1<tm1Dfs>	50232171	HGNC:8743	PCSK1	
MGI:97515	Pcsk5		Pcsk5		MP:0011100		Pcsk5<tm1b(KOMP)Mbp>	50224962	HGNC:8747	PCSK5	
MGI:104643	Pdcd2		Pdcd2		MP:0011100		Pdcd2<tm1b(EUCOMM)Wtsi>	50230854	HGNC:8762	PDCD2	
MGI:1333753	Pdcd6ip		Pdcd6ip		MP:0011069		Pdcd6ip<tm1.2Adz>	50228859	HGNC:8766	PDCD6IP	
MGI:1859170	Pdcd7		Pdcd7		MP:0011100		Pdcd7<em1(IMPC)Mbp>	50229741	HGNC:8767	PDCD7	
MGI:2443226	Pde12		Pde12		MP:0011100		Pde12<tm1b(KOMP)Wtsi>	50221493	HGNC:25386	PDE12	
MGI:2446107	Pde2a		Pde2a		MP:0011100		Pde2a<em1(IMPC)H>	50236124	HGNC:8777	PDE2A	
MGI:1333863	Pde3b		Pde3b		MP:0001260		Pde3b<tm1Yhc>	50236125	HGNC:8779	PDE3B	
MGI:1891434	Pde4dip		Pde4dip		MP:0011100		Pde4dip<tm1b(KOMP)Wtsi>	50220978	HGNC:15580	PDE4DIP	
MGI:1919035	Pdgfd		Pdgfd		MP:0001260		Pdgfd<tm1Ueks>	50231636	HGNC:30620	PDGFD	
MGI:97530	Pdgfra		Pdgfra		MP:0002080,MP:0011100		Pdgfra<em1(IMPC)Ccpcz>|Pdgfra<tm11(EGFP)Sor>	50220212	HGNC:8803	PDGFRA	
MGI:97531	Pdgfrb		Pdgfrb		MP:0011100		Pdgfrb<tm1b(EUCOMM)Hmgu>	50224987	HGNC:8804	PDGFRB	
MGI:1915513	Pdhb		Pdhb		MP:0011100		Pdhb<em1(IMPC)Bay>	50224635	HGNC:8808	PDHB	
MGI:1351627	Pdhx		Pdhx		MP:0011100		Pdhx<tm1b(EUCOMM)Hmgu>	50230981	HGNC:21350	PDHX	
MGI:95834	Pdia3		Pdia3		MP:0011100		Pdia3<em1(IMPC)Hmgu>	50220181	HGNC:4606	PDIA3	
MGI:1919103	Pdia6		Pdia6		MP:0011100		Pdia6<em1Btlr>|Pdia6<tm1b(EUCOMM)Hmgu>	50224988	HGNC:30168	PDIA6	
MGI:1859274	Pdlim3		Pdlim3		MP:0011101		Pdlim3<tm1Krc>	50217341	HGNC:20767	PDLIM3	
MGI:1338068	Pdpk1		Pdpk1		MP:0011101		Pdpk1<+>|Pdpk1<tm2Ejm>|Pdpk1<tm1.2Mlw>|Pdpk1<tm1Mlw>|Pdpk1<tm1Mlw>	50223919	HGNC:8816	PDPK1	
MGI:1338068	Pdpk1		Pdpk1		MP:0011101		Pdpk1<+>|Pdpk1<tm2Ejm>|Pdpk1<tm1.2Mlw>|Pdpk1<tm1Mlw>|Pdpk1<tm1Mlw>	50223919	HGNC:49897	PDPK2P	
MGI:1918771	Pds5a		Pds5a		MP:0011101		Pds5a<tm1.1Alos>	50230201	HGNC:29088	PDS5A	
MGI:2140945	Pds5b		Pds5b		MP:0011101		Pds5b<tm1.2Alos>	50232407	HGNC:20418	PDS5B	
MGI:1889278	Pdss1		Pdss1		MP:0011100		Pdss1<em1(IMPC)Mbp>	50228271	HGNC:17759	PDSS1	
MGI:1918615	Pdss2		Pdss2		MP:0011100		Pdss2<tm1b(EUCOMM)Hmgu>	50231345	HGNC:23041	PDSS2	
MGI:102851	Pdx1		Pdx1		MP:0011100		Pdx1<tm1b(EUCOMM)Wtsi>	50223990	HGNC:6107	PDX1	
MGI:1351869	Pdxk		Pdxk		MP:0011100		Pdxk<tm1a(EUCOMM)Wtsi>	50218091	HGNC:8819	PDXK	
MGI:104748	Peg3		Peg3		MP:0001260		Peg3<+>|Peg3<tm1.1Jkim>	50236135	HGNC:8826	PEG3	
MGI:97542	Pepd		Pepd		MP:0010770,MP:0011101		Pepd<dal>	50218059	HGNC:8840	PEPD	
MGI:1195265	Per2		Per2		MP:0001260		Per2<tm1Brd>	50222105	HGNC:8846	PER2	
MGI:1890613	Pes1		Pes1		MP:0011100		Pes1<tm1b(EUCOMM)Wtsi>	50220231	HGNC:8848	PES1	
MGI:1918632	Pex1		Pex1		MP:0011100		Pex1<tm1e.1(EUCOMM)Hmgu>	50232111	HGNC:8850	PEX1	
MGI:1338788	Pex11a		Pex11a		MP:0001260		Pex11a<tm1Itl>	50227840	HGNC:8852	PEX11A	
MGI:1927868	Pex14		Pex14		MP:0011100		Pex14<em1(IMPC)Bay>	50220995	HGNC:8856	PEX14	
MGI:1334458	Pex19		Pex19		MP:0011100		Pex19<em1(IMPC)Bay>	50225198	HGNC:9713	PEX19	
MGI:1921293	Pex26		Pex26		MP:0011100		Pex26<tm1.1(KOMP)Vlcg>	50222296	HGNC:22965	PEX26	
MGI:2385054	Pex6		Pex6		MP:0011100		Pex6<em1(IMPC)Bay>|Pex6<em1(IMPC)Tcp>	50226776	HGNC:8859	PEX6	
MGI:2684864	Pfas		Pfas		MP:0011100		Pfas<em1(IMPC)J>	50221588	HGNC:8863	PFAS	
MGI:1914449	Pfdn1		Pfdn1		MP:0011100		Pfdn1<em1(IMPC)J>	50229723	HGNC:8866	PFDN1	
MGI:1276111	Pfdn2		Pfdn2		MP:0011100		Pfdn2<em1(IMPC)Bay>	50223317	HGNC:8867	PFDN2	
MGI:1928753	Pfdn5		Pfdn5		MP:0002080,MP:0011100		Pfdn5<tm1b(EUCOMM)Wtsi>	50228576	HGNC:8869	PFDN5	
MGI:97547	Pfkl		Pfkl		MP:0011100		Pfkl<tm1a(EUCOMM)Wtsi>	50225012	HGNC:8876	PFKL	
MGI:97549	Pfn1		Pfn1		MP:0011100,MP:0011101		Pfn1<+>|Pfn1<tm1Wit>|Pfn1<tm1Wit>|Pfn1<+>|Pfn1<tm1a(EUCOMM)Wtsi>	50220428	HGNC:8881	PFN1	
MGI:1919792	Pgam5		Pgam5		MP:0011101		Pgam5<tm1d(EUCOMM)Wtsi>	50220828	HGNC:28763	PGAM5	
MGI:2443342	Pgap1		Pgap1		MP:0011100,MP:0011101		Pgap1<em1(IMPC)J>|Pgap1<oto>	50227155	HGNC:25712	PGAP1	
MGI:2385286	Pgap2		Pgap2		MP:0011100		Pgap2<tm1b(EUCOMM)Wtsi>	50222428	HGNC:17893	PGAP2	
MGI:1913421	Pgls		Pgls		MP:0011100		Pgls<em1(IMPC)Bay>	50220693	HGNC:8903	PGLS	
MGI:97565	Pgm1		Pgm1		MP:0011100		Pgm1<em1(IMPC)J>	50230861	HGNC:8905	PGM1	
MGI:97566	Pgm3		Pgm3		MP:0011100		Pgm3<em1(IMPC)Hmgu>	50221204	HGNC:8907	PGM3	
MGI:1921701	Pgs1		Pgs1		MP:0011100		Pgs1<tm1b(EUCOMM)Hmgu>	50236146	HGNC:30029	PGS1	
MGI:2140327	Phactr4		Phactr4		MP:0011100		Phactr4<em1(IMPC)Hmgu>	50225020	HGNC:25793	PHACTR4	
MGI:97572	Phb1		Phb1		MP:0011100,MP:0011101		Phb1<Gt(OST368818)Lex>|Phb1<em1(IMPC)H>|Phb1<tm1Bwo>	50220384	HGNC:8912	PHB1	
MGI:102520	Phb2		Phb2		MP:0011101		Phb2<+>|Phb2<tm1Katz>	50217689	HGNC:30306	PHB2	
MGI:1919307	Phf10		Phf10		MP:0011100		Phf10<tm1b(EUCOMM)Hmgu>	50229301	HGNC:18250	PHF10	
MGI:1923539	Phf14		Phf14		MP:0011100		Phf14<em1(IMPC)Hmgu>	50221045	HGNC:22203	PHF14	
MGI:1918248	Phf6		Phf6		MP:0011100		Phf6<tm1b(EUCOMM)Wtsi>	50228612	HGNC:18145	PHF6	
MGI:1355330	Phgdh		Phgdh		MP:0002080,MP:0011100		Phgdh<tm1b(KOMP)Wtsi>	50220819	HGNC:8923	PHGDH	
MGI:1932404	Phip		Phip		MP:0011100		Phip<em1(IMPC)Tcp>	50223703	HGNC:15673	PHIP	
MGI:2448506	Pi4ka		Pi4ka		MP:0011100		Pi4ka<tm1b(EUCOMM)Wtsi>	50225030	HGNC:8983	PI4KA	
MGI:1261910	Pibf1		Pibf1		MP:0011100		Pibf1<tm1.1(KOMP)Vlcg>	50229403	HGNC:23352	PIBF1	
MGI:1916577	Pierce1		Pierce1		MP:0011101		Pierce1<tm2b(EUCOMM)Wtsi>	50218987	HGNC:28435	PIERCE1	
MGI:3603204	Piezo1		Piezo1		MP:0011100,MP:0011101		Piezo1<em1Dbee>|Piezo1<tm1b(KOMP)Wtsi>	50220582	HGNC:28993	PIEZO1	
MGI:1918781	Piezo2		Piezo2		MP:0011100		Piezo2<em1(IMPC)J>|Piezo2<em2(IMPC)J>	50236154	HGNC:26270	PIEZO2	
MGI:1914542	Pigc		Pigc		MP:0011100		Pigc<em1(IMPC)J>	50228928	HGNC:8960	PIGC	
MGI:99462	Pigf		Pigf		MP:0011100		Pigf<tm1a(KOMP)Wtsi>	50231122	HGNC:8962	PIGF	
MGI:99463	Pigh		Pigh		MP:0011100		Pigh<tm1.1(KOMP)Vlcg>	50231467	HGNC:8964	PIGH	
MGI:1913863	Pigk		Pigk		MP:0011100		Pigk<em1(IMPC)Bay>	50222696	HGNC:8965	PIGK	
MGI:2681271	Pigl		Pigl		MP:0011100		Pigl<tm1b(KOMP)Wtsi>	50223352	HGNC:8966	PIGL	
MGI:1914806	Pigm		Pigm		MP:0011100		Pigm<tm1.1(KOMP)Vlcg>	50230930	HGNC:18858	PIGM	
MGI:1351629	Pign		Pign		MP:0011100		Pign<em1(IMPC)Mbp>	50230529	HGNC:8967	PIGN	
MGI:1861452	Pigo		Pigo		MP:0011100		Pigo<tm1b(EUCOMM)Wtsi>	50227193	HGNC:23215	PIGO	
MGI:1333114	Pigq		Pigq		MP:0011100		Pigq<tm2b(EUCOMM)Wtsi>	50218317	HGNC:14135	PIGQ	
MGI:1926178	Pigt		Pigt		MP:0011100		Pigt<tm1Lex>	50225985	HGNC:14938	PIGT	
MGI:3039607	Pigu		Pigu		MP:0011100		Pigu<tm1b(EUCOMM)Hmgu>	50232456	HGNC:15791	PIGU	
MGI:1919334	Pigx		Pigx		MP:0011100		Pigx<em1(IMPC)Bay>	50226749	HGNC:26046	PIGX	
MGI:1913518	Pigyl		Pigyl		MP:0011100		Pigyl<em1(IMPC)Mbp>	50236156	HGNC:28213	PIGY	
MGI:1203729	Pik3c2a		Pik3c2a		MP:0011100		Pik3c2a<tm1b(EUCOMM)Hmgu>	50225393	HGNC:8971	PIK3C2A	
MGI:1203730	Pik3c2g		Pik3c2g		MP:0001260		Pik3c2g<tm1Ehi>	50225691	HGNC:8973	PIK3C2G	
MGI:1922019	Pik3cb		Pik3cb		MP:0011100		Pik3cb<Gt(OST147188)Lex>	50221064	HGNC:8976	PIK3CB	
MGI:1919650	Pinx1		Pinx1		MP:0011101		Pinx1<tm1.1Kplu>|Pinx1<+>	50218305	HGNC:30046	PINX1	
MGI:2448501	Pip4p1		Pip4p1		MP:0001260		Pip4p1<em1(IMPC)Ccpcz>	50221721	HGNC:19299	PIP4P1	
MGI:1298224	Pip5k1c		Pip5k1c		MP:0011100		Pip5k1c<tm1b(KOMP)Wtsi>	50225045	HGNC:8996	PIP5K1C	
MGI:1916867	Pitrm1		Pitrm1		MP:0011100		Pitrm1<tm1a(KOMP)Wtsi>	50228565	HGNC:17663	PITRM1	
MGI:107374	Pitx1		Pitx1		MP:0011100		Pitx1<em1(IMPC)Wtsi>	50230030	HGNC:9004	PITX1	
MGI:109340	Pitx2		Pitx2		MP:0002080,MP:0011100		Pitx2<tm1b(EUCOMM)Wtsi>	50225050	HGNC:9005	PITX2	
MGI:97603	Pkd1		Pkd1		MP:0011100,MP:0011101		Pkd1<tm1b(EUCOMM)Hmgu>|Pkd1<tm3.1Jzh>	50225053	HGNC:9008	PKD1	
MGI:2147077	Pkdcc		Pkdcc		MP:0011100		Pkdcc<em1(IMPC)Mbp>	50225054	HGNC:25123	PKDCC	
MGI:2155808	Pkhd1		Pkhd1		MP:0011101		Pkhd1<tm1Gwu>	50236173	HGNC:9016	PKHD1	
MGI:97591	Pkm		Pkm		MP:0011100		Pkm<em1(IMPC)Bay>	50218074	HGNC:9021	PKM	
MGI:2137630	Pkmyt1		Pkmyt1		MP:0011100		Pkmyt1<em1(IMPC)J>	50223908	HGNC:29650	PKMYT1	
MGI:109211	Pkn2		Pkn2		MP:0011100		Pkn2<tm1b(KOMP)Wtsi>	50225057	HGNC:9406	PKN2	
MGI:1347522	Pla2g10		Pla2g10		MP:0001260		Pla2g10<+>|Pla2g10<tm1a(EUCOMM)Hmgu>	50231347	HGNC:9029	PLA2G10	
MGI:104810	Plaa		Plaa		MP:0011100		Plaa<em1(IMPC)Kmpc>|Plaa<em1Pmi>|Plaa<tm1(NCOM)Cmhd>	50218463	HGNC:9043	PLAA	
MGI:2445289	Plac8		Plac8		MP:0001260		Plac8<+>|Plac8<tm1Bhk>|Plac8<tm1Bhk>	50225083	HGNC:19254	PLAC8	
MGI:1100874	Plagl1		Plagl1		MP:0002080,MP:0011101		Plagl1<Gt(OST181461)Lex>|Plagl1<Gt(OST181461)Lex>|Plagl1<+>	50236184	HGNC:9046	PLAGL1	
MGI:1277961	Plec		Plec		MP:0011100		Plec<em1(IMPC)Bay>	50220471	HGNC:9069	PLEC	
MGI:2442213	Plekha1		Plekha1		MP:0001260		Plekha1<Gt(ROSA)82Sor>	50221374	HGNC:14335	PLEKHA1	
MGI:1919537	Plekhf1		Plekhf1		MP:0011100		Plekhf1<em1(IMPC)Wtsi>	50230880	HGNC:20764	PLEKHF1	
MGI:2387630	Plekhn1		Plekhn1		MP:0001260		Plekhn1<tm1.1Hkon>	50227734	HGNC:25284	PLEKHN1	
MGI:97621	Plk1		Plk1		MP:0011100		Plk1<tm1b(EUCOMM)Hmgu>	50218424	HGNC:9077	PLK1	
MGI:1099790	Plk2		Plk2		MP:0011100		Plk2<tm1Elan>	50223902	HGNC:19699	PLK2	
MGI:1347007	Plod2		Plod2		MP:0002080,MP:0011100		Plod2<em1(IMPC)J>	50224184	HGNC:9082	PLOD2	
MGI:1347008	Plod3		Plod3		MP:0011100,MP:0011101		Plod3<tm1.1(KOMP)Wtsi>|Plod3<ugli>	50218399	HGNC:9083	PLOD3	
MGI:1915166	Plpp3		Plpp3		MP:0002080,MP:0011100		Plpp3<tm1b(EUCOMM)Hmgu>|Plpp3<tm2Stw>	50224237	HGNC:9229	PLPP3	
MGI:2445183	Plpp7		Plpp7		MP:0011100		Plpp7<em1Eno>	50223631	HGNC:28174	PLPP7	
MGI:1923019	Plppr5		Plppr5		MP:0001260		Plppr5<em2Gpt>	50224242	HGNC:31703	PLPPR5	
MGI:104807	Pls3		Pls3		MP:0010770		Pls3<em1Bult>	50228906	HGNC:9091	PLS3	
MGI:1890497	Plvap		Plvap		MP:0011100		Plvap<tm1.2Rvst>	50219874	HGNC:13635	PLVAP	
MGI:2154239	Plxnb2		Plxnb2		MP:0001260		Plxnb2<+>|Plxnb2<tm1a(EUCOMM)Wtsi>	50222294	HGNC:9104	PLXNB2	
MGI:2154244	Plxnd1		Plxnd1		MP:0011101		Plxnd1<em1Zho>	50224774	HGNC:9107	PLXND1	
MGI:1859214	Pmm2		Pmm2		MP:0011100,MP:0011101		Pmm2<tm1.1Jins>|Pmm2<tm1b(EUCOMM)Hmgu>|Pmm2<tm2.1Jins>|Pmm2<tm1.1Jins>	50218465	HGNC:9115	PMM2	
MGI:1918568	Pmpca		Pmpca		MP:0011100		Pmpca<em1(IMPC)J>	50229137	HGNC:18667	PMPCA	
MGI:1920328	Pmpcb		Pmpcb		MP:0011100		Pmpcb<tm1b(EUCOMM)Hmgu>	50229721	HGNC:9119	PMPCB	
MGI:1913875	Pnisr		Pnisr		MP:0011100		Pnisr<em1(IMPC)Ccpcz>	50220759	HGNC:21222	PNISR	
MGI:1891698	Pnkp		Pnkp		MP:0011100		Pnkp<em1(IMPC)Mbp>	50221748	HGNC:9154	PNKP	
MGI:97723	Pnliprp1		Pnliprp1		MP:0001260		Pnliprp1<tm1Smoc>	50236205	HGNC:9156	PNLIPRP1	
MGI:1100514	Pnn		Pnn		MP:0011100		Pnn<tm1.1(KOMP)Vlcg>	50220760	HGNC:9162	PNN	
MGI:97365	Pnp		Pnp		MP:0011101		Pnp<g>	50224704	HGNC:7892	PNP	
MGI:1914103	Pnpla2		Pnpla2		MP:0001260		Pnpla2<tm1Rze>	50217555	HGNC:30802	PNPLA2	
MGI:1914702	Pnpla8		Pnpla8		MP:0011101		Pnpla8<tm1Rigr>	50227835	HGNC:28900	PNPLA8	
MGI:1918951	Pnpt1		Pnpt1		MP:0008762		Pnpt1<tm1.1Teit>	50236216	HGNC:23166	PNPT1	
MGI:1917485	Poc1a		Poc1a		MP:0011100		Poc1a<cha>	50228536	HGNC:24488	POC1A	
MGI:1351317	Podxl		Podxl		MP:0011100		Podxl<em1(IMPC)H>	50221278	HGNC:9171	PODXL	
MGI:1916863	Pofut2		Pofut2		MP:0008762		Pofut2<tm2Bch>	50221428	HGNC:14683	POFUT2	
MGI:2444232	Poglut1		Poglut1		MP:0011100		Poglut1<em1(IMPC)Bay>	50224140	HGNC:22954	POGLUT1	
MGI:2442117	Pogz		Pogz		MP:0011100		Pogz<tm1.2Jrk>	50223476	HGNC:18801	POGZ	
MGI:99690	Pola2		Pola2		MP:0011100		Pola2<tm1b(KOMP)Mbp>	50236220	HGNC:30073	POLA2	
MGI:97740	Polb		Polb		MP:0011100,MP:0011101		Polb<tm1.1Rsky>|Polb<tm1a(KOMP)Wtsi>	50219500	HGNC:9174	POLB	
MGI:1097163	Pold2		Pold2		MP:0011100		Pold2<tm1.1(KOMP)Vlcg>	50227864	HGNC:9176	POLD2	
MGI:1915217	Pold3		Pold3		MP:0011100		Pold3<tm1b(EUCOMM)Wtsi>	50229976	HGNC:20932	POLD3	
MGI:1197514	Pole2		Pole2		MP:0011100		Pole2<em1(IMPC)Mbp>	50218950	HGNC:9178	POLE2	
MGI:1933378	Pole3		Pole3		MP:0011100		Pole3<em1(IMPC)J>	50231077	HGNC:13546	POLE3	
MGI:1354947	Polg2		Polg2		MP:0011100		Polg2<tm1a(EUCOMM)Wtsi>	50223931	HGNC:9180	POLG2	
MGI:1096397	Polr1a		Polr1a		MP:0011100		Polr1a<tm1b(EUCOMM)Hmgu>	50220405	HGNC:17264	POLR1A	
MGI:108014	Polr1b		Polr1b		MP:0011100		Polr1b<em1(IMPC)Tcp>	50229025	HGNC:20454	POLR1B	
MGI:103288	Polr1c		Polr1c		MP:0011100		Polr1c<em1(IMPC)J>	50230970	HGNC:20194	POLR1C	
MGI:108403	Polr1d		Polr1d		MP:0011100		Polr1d<em1(IMPC)J>	50223959	HGNC:20422	POLR1D	
MGI:1917583	Polr1g		Polr1g		MP:0011100		Polr1g<tm1b(KOMP)Wtsi>	50218797	HGNC:24219	POLR1G	
MGI:2388280	Polr2b		Polr2b		MP:0011100		Polr2b<em1(IMPC)Bay>	50229591	HGNC:9188	POLR2B	
MGI:1914960	Polr2g		Polr2g		MP:0011100		Polr2g<em1(IMPC)J>	50225080	HGNC:9194	POLR2G	
MGI:2384309	Polr2h		Polr2h		MP:0011100		Polr2h<tm1.1(KOMP)Wtsi>	50229659	HGNC:9195	POLR2H	
MGI:109582	Polr2j		Polr2j		MP:0011100		Polr2j<em1(IMPC)Bay>	50225335	HGNC:9197	POLR2J	
MGI:109582	Polr2j		Polr2j		MP:0011100		Polr2j<em1(IMPC)Bay>	50225335	HGNC:23208	POLR2J2	
MGI:109582	Polr2j		Polr2j		MP:0011100		Polr2j<em1(IMPC)Bay>	50225335	HGNC:33853	POLR2J3	
MGI:1913741	Polr2l		Polr2l		MP:0011100		Polr2l<em1(IMPC)J>	50229800	HGNC:9199	POLR2L	
MGI:2681836	Polr3a		Polr3a		MP:0011100		Polr3a<em2(IMPC)Tcp>	50221047	HGNC:30074	POLR3A	
MGI:1917678	Polr3b		Polr3b		MP:0011100		Polr3b<em7(IMPC)Tcp>	50226919	HGNC:30348	POLR3B	
MGI:1914315	Polr3d		Polr3d		MP:0011100		Polr3d<em1(IMPC)Tcp>	50230748	HGNC:1080	POLR3D	
MGI:1924086	Polr3f		Polr3f		MP:0011100		Polr3f<tm1a(EUCOMM)Wtsi>	50230731	HGNC:15763	POLR3F	
MGI:1914736	Polr3g		Polr3g		MP:0011100		Polr3g<tm1a(EUCOMM)Wtsi>	50227011	HGNC:30075	POLR3G	
MGI:2137624	Pom121		Pom121		MP:0011100		Pom121<tm1b(EUCOMM)Wtsi>	50228598	HGNC:19702	POM121	
MGI:2137624	Pom121		Pom121		MP:0011100		Pom121<tm1b(EUCOMM)Wtsi>	50228598	HGNC:34004	POM121B	
MGI:2137624	Pom121		Pom121		MP:0011100		Pom121<tm1b(EUCOMM)Wtsi>	50228598	HGNC:34005	POM121C	
MGI:97742	Pomc		Pomc		MP:0001260,MP:0011101		Pomc<tm1.1Kgm>|Pomc<tm1Low>|Pomc<tm2Ute>	50217185	HGNC:9201	POMC	
MGI:1915523	Pomgnt1		Pomgnt1		MP:0011100		Pomgnt1<tm1.1Cfg>	50223812	HGNC:19139	POMGNT1	
MGI:1921903	Pomk		Pomk		MP:0011100		Pomk<em1(IMPC)Hmgu>	50229003	HGNC:26267	POMK	
MGI:2138994	Pomt1		Pomt1		MP:0011100		Pomt1<Gt(OST194127)Lex>	50230191	HGNC:9202	POMT1	
MGI:106686	Pon3		Pon3		MP:0001260		Pon3<tm1Dmsh>	50222346	HGNC:9206	PON3	
MGI:1914974	Pop1		Pop1		MP:0011100		Pop1<em1(IMPC)Bay>	50232694	HGNC:30129	POP1	
MGI:1913411	Pop4		Pop4		MP:0011100		Pop4<tm1a(EUCOMM)Wtsi>	50229693	HGNC:30081	POP4	
MGI:2151221	Pop5		Pop5		MP:0011100		Pop5<em1(IMPC)J>	50221521	HGNC:17689	POP5	
MGI:1921347	Pop7		Pop7		MP:0011100		Pop7<em1(IMPC)J>	50222185	HGNC:19949	POP7	
MGI:97744	Por		Por		MP:0011101		Por<tm2Ding>|Por<+>	50220914	HGNC:9208	POR	
MGI:1890212	Porcn		Porcn		MP:0002080,MP:0011101		Porcn<Gt(CSD256)Byg>|Porcn<tm1.2Vdv>|Porcn<+>	50225085	HGNC:17652	PORCN	
MGI:97588	Pou1f1		Pou1f1		MP:0011100		Pou1f1<em1(IMPC)Bay>	50225047	HGNC:9210	POU1F1	
